Gene	Num_sgRNAs	RRA_Score_Neg	PValue_Neg	FDR_Neg	Rank_Neg	neg|goodsgrna	LFC_Neg	RRA_Score_Pos	PValue_Pos	FDR_Pos	Rank_Pos	pos|goodsgrna	LFC_Pos	FDR	Direction	logFC	RRA_Score	Significance
CHRNB2	6	0.95745	0.95707	0.999995	823	0	0.02647	0.73887	0.73769	0.949555	685	0	0.02647	0.949555	enriched	0.02647	0.73887	not_significant
NonTargeting_315	1	0.95776	0.95825	0.999995	824	0	0.17824	0.042241	0.042333	0.949555	29	1	0.17824	0.949555	enriched	0.17824	0.042241	not_significant
KCNJ17	6	0.95863	0.95821	0.999995	825	0	0.061966	0.062728	0.10641	0.949555	49	2	0.061966	0.949555	enriched	0.061966	0.062728	not_significant
NonTargeting_384	1	0.95879	0.95922	0.999995	826	0	0.16936	0.041207	0.041073	0.949555	28	1	0.16936	0.949555	enriched	0.16936	0.041207	not_significant
NonTargeting_61	1	0.95914	0.95952	0.999995	827	0	0.15733	0.040862	0.04064	0.949555	27	1	0.15733	0.949555	enriched	0.15733	0.040862	not_significant
NonTargeting_403	1	0.95948	0.95984	0.999995	828	0	0.1748	0.040517	0.040266	0.949555	26	1	0.1748	0.949555	enriched	0.1748	0.040517	not_significant
NonTargeting_253	1	0.95983	0.96018	0.999995	829	0	0.15659	0.040172	0.039961	0.949555	25	1	0.15659	0.949555	enriched	0.15659	0.040172	not_significant
NonTargeting_414	1	0.96017	0.96049	0.999995	830	0	0.15063	0.039828	0.039666	0.949555	24	1	0.15063	0.949555	enriched	0.15063	0.039828	not_significant
CBLB	6	0.96048	0.96011	0.999995	831	0	0.064796	0.61029	0.60876	0.949555	559	0	0.064796	0.949555	enriched	0.064796	0.61029	not_significant
SPRY2	6	0.96076	0.9604	0.999995	832	0	0.022195	0.23809	0.25233	0.949555	195	1	0.022195	0.949555	enriched	0.022195	0.23809	not_significant
NonTargeting_78	1	0.96086	0.96138	0.999995	833	0	0.18178	0.039138	0.039144	0.949555	23	1	0.18178	0.949555	enriched	0.18178	0.039138	not_significant
KCNK9	6	0.96186	0.96141	0.999995	834	0	0.017142	0.92542	0.92585	0.999995	780	0	0.017142	0.999995	enriched	0.017142	0.92542	not_significant
PMS2	6	0.96213	0.96165	0.999995	835	0	0.049729	0.56689	0.56529	0.949555	507	0	0.049729	0.949555	enriched	0.049729	0.56689	not_significant
TAS2R3	6	0.9624	0.96192	0.999995	836	0	0.046065	0.54694	0.54506	0.949555	482	0	0.046065	0.949555	enriched	0.046065	0.54694	not_significant
GABRA2	6	0.96254	0.96203	0.999995	837	0	0.0713	0.32144	0.32368	0.949555	267	1	0.0713	0.949555	enriched	0.0713	0.32144	not_significant
KCNJ10	6	0.96281	0.96226	0.999995	838	0	0.079148	0.17675	0.20369	0.949555	133	1	0.079148	0.949555	enriched	0.079148	0.17675	not_significant
NonTargeting_419	1	0.96293	0.96345	0.999995	839	0	0.19759	0.037069	0.037155	0.949555	20	1	0.19759	0.949555	enriched	0.19759	0.037069	not_significant
SPRY4	6	0.9632	0.96269	0.999995	840	0	0.039272	0.69791	0.69648	0.949555	643	0	0.039272	0.949555	enriched	0.039272	0.69791	not_significant
NonTargeting_108	1	0.96328	0.96384	0.999995	841	0	0.19105	0.036724	0.036752	0.949555	19	1	0.19105	0.949555	enriched	0.19105	0.036724	not_significant
NonTargeting_239	1	0.96534	0.96583	0.999995	842	0	0.1875	0.034655	0.034645	0.949555	18	1	0.1875	0.949555	enriched	0.1875	0.034655	not_significant
FYN	6	0.96577	0.96518	0.999995	843	0	0.033193	0.73819	0.73693	0.949555	684	0	0.033193	0.949555	enriched	0.033193	0.73819	not_significant
MDM2	6	0.96614	0.96554	0.999995	844	0	0.029673	0.78332	0.78179	0.949767	740	0	0.029673	0.949767	enriched	0.029673	0.78332	not_significant
LIMK1	6	0.96675	0.9661	0.999995	845	0	0.037209	0.57099	0.56911	0.949555	510	0	0.037209	0.949555	enriched	0.037209	0.57099	not_significant
TAS2R45	6	0.96747	0.96673	0.999995	846	0	0.046901	0.76227	0.76051	0.949555	710	0	0.046901	0.949555	enriched	0.046901	0.76227	not_significant
NonTargeting_77	1	0.96879	0.96919	0.999995	847	0	0.26073	0.031207	0.031338	0.949555	17	1	0.26073	0.949555	enriched	0.26073	0.031207	not_significant
TAS2R18	6	0.97011	0.96955	0.999995	848	0	0.052063	0.47886	0.47604	0.949555	416	0	0.052063	0.949555	enriched	0.052063	0.47886	not_significant
SLC22A10	6	0.97142	0.97099	0.999995	849	0	0.061355	0.55543	0.55354	0.949555	490	0	0.061355	0.949555	enriched	0.061355	0.55543	not_significant
KCNK4	6	0.97153	0.97109	0.999995	850	0	0.043065	0.28156	0.28968	0.949555	236	1	0.043065	0.949555	enriched	0.043065	0.28156	not_significant
OR6A2	6	0.97258	0.97225	0.999995	851	0	0.015763	0.79242	0.79104	0.957128	743	0	0.015763	0.957128	enriched	0.015763	0.79242	not_significant
SLC6A7	6	0.97329	0.9729	0.999995	852	0	0.034663	0.54372	0.54178	0.949555	480	0	0.034663	0.949555	enriched	0.034663	0.54372	not_significant
KCNK6	6	0.97487	0.97459	0.999995	853	0	0.040783	0.044241	0.07844	0.949555	33	2	0.040783	0.949555	enriched	0.040783	0.044241	not_significant
ABCG7	6	0.97497	0.9747	0.999995	854	0	0.079771	0.27683	0.28542	0.949555	230	1	0.079771	0.949555	enriched	0.079771	0.27683	not_significant
MYC	6	0.97628	0.97599	0.999995	855	0	0.036841	0.33481	0.33621	0.949555	284	1	0.036841	0.949555	enriched	0.036841	0.33481	not_significant
CHEK1	6	0.97753	0.97726	0.999995	856	0	0.033248	0.56067	0.55887	0.949555	497	0	0.033248	0.949555	enriched	0.033248	0.56067	not_significant
TAS2R39	6	0.97831	0.97806	0.999995	857	0	0.043854	0.42107	0.41852	0.949555	356	0	0.043854	0.949555	enriched	0.043854	0.42107	not_significant
TP53	12	0.97855	0.9795	0.999995	858	0	0.029935	0.66635	0.66859	0.949555	609	0	0.029935	0.949555	enriched	0.029935	0.66635	not_significant
KCNJ16	6	0.97906	0.97879	0.999995	859	0	0.046033	0.17499	0.20217	0.949555	131	1	0.046033	0.949555	enriched	0.046033	0.17499	not_significant
OR18A1	6	0.98019	0.9801	0.999995	860	0	0.03712	0.38335	0.38203	0.949555	326	1	0.03712	0.949555	enriched	0.03712	0.38335	not_significant
KCNK14	6	0.98142	0.98112	0.999995	861	0	0.03742	0.69019	0.68872	0.949555	636	0	0.03742	0.949555	enriched	0.03742	0.69019	not_significant
PTPN11	6	0.98157	0.98125	0.999995	862	0	0.037083	0.85602	0.85515	0.999995	761	0	0.037083	0.999995	enriched	0.037083	0.85602	not_significant
RAC1	6	0.98265	0.9823	0.999995	863	0	0.046905	0.27841	0.28699	0.949555	233	1	0.046905	0.949555	enriched	0.046905	0.27841	not_significant
OPRM1	6	0.98382	0.98379	0.999995	864	0	0.037032	0.4289	0.42636	0.949555	361	0	0.037032	0.949555	enriched	0.037032	0.4289	not_significant
SLC6A14	6	0.98447	0.9844	0.999995	865	0	0.039006	0.80651	0.80547	0.971972	745	0	0.039006	0.971972	enriched	0.039006	0.80651	not_significant
KCNJ18	6	0.98466	0.98455	0.999995	866	0	0.04279	0.51616	0.51377	0.949555	445	0	0.04279	0.949555	enriched	0.04279	0.51616	not_significant
FGFR1	6	0.98485	0.98477	0.999995	867	0	0.075515	0.59299	0.59154	0.949555	539	0	0.075515	0.949555	enriched	0.075515	0.59299	not_significant
OR9A1	6	0.98541	0.98545	0.999995	868	0	0.04545	0.65599	0.654	0.949555	594	0	0.04545	0.949555	enriched	0.04545	0.65599	not_significant
CHRNA1	6	0.98559	0.9856	0.999995	869	0	0.057692	0.18899	0.21309	0.949555	149	1	0.057692	0.949555	enriched	0.057692	0.18899	not_significant
TAS2R44	6	0.98698	0.98695	0.999995	870	0	0.033234	0.84498	0.84415	0.999995	756	0	0.033234	0.999995	enriched	0.033234	0.84498	not_significant
GRIK3	6	0.99072	0.99062	0.999995	871	0	0.096084	0.072307	0.12056	0.949555	64	2	0.096084	0.949555	enriched	0.096084	0.072307	not_significant
GRIN2A	6	0.99117	0.99104	0.999995	872	0	0.04094	0.7721	0.7707	0.949555	727	0	0.04094	0.949555	enriched	0.04094	0.7721	not_significant
SOCS1	6	0.99144	0.99132	0.999995	873	0	0.047178	0.58906	0.5869	0.949555	532	0	0.047178	0.949555	enriched	0.047178	0.58906	not_significant
AKT1	6	0.99156	0.99145	0.999995	874	0	0.037322	0.54908	0.54716	0.949555	483	0	0.037322	0.949555	enriched	0.037322	0.54908	not_significant
HTR1A	6	0.99306	0.99307	0.999995	875	0	0.064478	0.3722	0.37068	0.949555	314	1	0.064478	0.949555	enriched	0.064478	0.3722	not_significant
MAPK1	6	0.99342	0.99348	0.999995	876	0	0.065898	0.67347	0.67143	0.949555	617	0	0.065898	0.949555	enriched	0.065898	0.67347	not_significant
STK11	6	0.99351	0.99355	0.999995	877	0	0.047552	0.48126	0.47827	0.949555	417	0	0.047552	0.949555	enriched	0.047552	0.48126	not_significant
ABCG4	6	0.99598	0.99602	0.999995	878	0	0.062562	0.61217	0.61052	0.949555	562	0	0.062562	0.949555	enriched	0.062562	0.61217	not_significant
VASP	6	0.99608	0.99611	0.999995	879	0	0.04933	0.071154	0.11887	0.949555	60	2	0.04933	0.949555	enriched	0.04933	0.071154	not_significant
TAS2R7	6	0.99685	0.99675	0.999995	880	0	0.10864	0.2045	0.22514	0.949555	163	1	0.10864	0.949555	enriched	0.10864	0.2045	not_significant
SLC22A21	6	0.99725	0.99718	0.999995	881	0	0.063842	0.27367	0.28263	0.949555	227	1	0.063842	0.949555	enriched	0.063842	0.27367	not_significant
CHRNB1	6	0.99737	0.99725	0.999995	882	0	0.087287	0.39023	0.38934	0.949555	332	1	0.087287	0.949555	enriched	0.087287	0.39023	not_significant
OR14A1	6	0.99802	0.99788	0.999995	883	0	0.10409	0.051126	0.089022	0.949555	38	2	0.10409	0.949555	enriched	0.10409	0.051126	not_significant
PDGFRA	6	0.99824	0.99805	0.999995	884	0	0.05771	0.57911	0.57708	0.949555	517	0	0.05771	0.949555	enriched	0.05771	0.57911	not_significant
BCL2	6	1.0	1.0	0.999995	885	0	0.58589	8.6407e-10	4.9219e-06	0.000295	15	6	0.58589	0.000295	enriched	0.58589	8.6407e-10	significant
BID	6	1.0	1.0	0.999995	886	0	0.58353	8.0774e-10	4.9219e-06	0.000295	14	6	0.58353	0.000295	enriched	0.58353	8.0774e-10	significant
BMF	6	1.0	1.0	0.999995	887	0	0.60312	7.545e-10	4.9219e-06	0.000295	13	6	0.60312	0.000295	enriched	0.60312	7.545e-10	significant
PUMA	6	1.0	1.0	0.999995	888	0	0.60369	7.0422e-10	4.9219e-06	0.000295	12	6	0.60369	0.000295	enriched	0.60369	7.0422e-10	significant
BAK1	6	1.0	1.0	0.999995	889	0	0.62738	6.5676e-10	4.9219e-06	0.000295	11	6	0.62738	0.000295	enriched	0.62738	6.5676e-10	significant
BAX	6	1.0	1.0	0.999995	890	0	0.59448	4.9267e-10	4.9219e-06	0.000295	10	6	0.59448	0.000295	enriched	0.59448	4.9267e-10	significant
BIM	6	1.0	1.0	0.999995	891	0	0.58824	4.575e-10	4.9219e-06	0.000295	9	6	0.58824	0.000295	enriched	0.58824	4.575e-10	significant
BCL2L2	6	1.0	1.0	0.999995	892	0	0.61704	4.2444e-10	4.9219e-06	0.000295	8	6	0.61704	0.000295	enriched	0.61704	4.2444e-10	significant
BIK	6	1.0	1.0	0.999995	893	0	0.61321	3.6427e-10	4.9219e-06	0.000295	7	6	0.61321	0.000295	enriched	0.61321	3.6427e-10	significant
HRK	6	1.0	1.0	0.999995	894	0	0.62327	3.3696e-10	4.9219e-06	0.000295	6	6	0.62327	0.000295	enriched	0.62327	3.3696e-10	significant
BCL2L1	6	1.0	1.0	0.999995	895	0	0.61546	2.0642e-10	4.9219e-06	0.000295	5	6	0.61546	0.000295	enriched	0.61546	2.0642e-10	significant
BAD	6	1.0	1.0	0.999995	896	0	0.63931	1.4539e-10	4.9219e-06	0.000295	4	6	0.63931	0.000295	enriched	0.63931	1.4539e-10	significant
MCL1	6	1.0	1.0	0.999995	897	0	0.61905	9.0963e-11	4.9219e-06	0.000295	3	6	0.61905	0.000295	enriched	0.61905	9.0963e-11	significant
BCLXL	6	1.0	1.0	0.999995	898	0	0.66315	6.7383e-11	4.9219e-06	0.000295	2	6	0.66315	0.000295	enriched	0.66315	6.7383e-11	significant
NOXA	6	1.0	1.0	0.999995	899	0	0.64731	1.1391e-11	4.9219e-06	0.000295	1	6	0.64731	0.000295	enriched	0.64731	1.1391e-11	significant
